INFO 2025-09-24 08:54:47,230 middleware 33748 40996 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:54:54,501 middleware 40132 17348 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:55:03,493 middleware 40132 25096 Starting request req_1758693303_25096: GET / (user: anonymous)
INFO 2025-09-24 08:55:10,894 middleware 40132 25096 Starting request req_1758693310_25096: GET /finance/ (user: anonymous)
INFO 2025-09-24 08:55:26,048 middleware 40132 25096 Starting request req_1758693326_25096: GET /projects/ (user: anonymous)
INFO 2025-09-24 09:00:52,696 middleware 38584 24572 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 09:00:57,306 middleware 38584 38376 Starting request req_1758693657_38376: GET / (user: anonymous)
INFO 2025-09-24 09:00:57,338 middleware 38584 38376 DEBUG: ModuleAccessMiddleware processing path: '' for user: StellaSimi
INFO 2025-09-24 09:00:57,338 middleware 38584 38376 DEBUG: Checking if path '' is exempt...
INFO 2025-09-24 09:00:57,338 middleware 38584 38376 DEBUG: Checking exempt pattern: 'admin/' against path: ''
INFO 2025-09-24 09:00:57,338 middleware 38584 38376 DEBUG: Checking exempt pattern: 'login/' against path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Checking exempt pattern: 'logout/' against path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Checking exempt pattern: 'accounts/' against path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Checking exempt pattern: 'api/' against path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Checking exempt pattern: 'media/' against path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Checking exempt pattern: 'static/' against path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Path '' is NOT exempt
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Path '' is NOT exempt - checking authentication...
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: User StellaSimi is authenticated - checking login-only patterns...
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: User StellaSimi is regular user - checking module permissions...
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: Checking permission for path: '' -> clean_path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: NO MATCH found for path: ''
INFO 2025-09-24 09:00:57,340 middleware 38584 38376 DEBUG: No specific permission required for path: ''
INFO 2025-09-24 09:01:08,192 middleware 38584 38376 Starting request req_1758693668_38376: GET /properties/ (user: anonymous)
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: ModuleAccessMiddleware processing path: 'properties/' for user: StellaSimi
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking if path 'properties/' is exempt...
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'admin/' against path: 'properties/'
